/tv/tv_program/regular_cast./tv/regular_tv_appearance/character	[0.18338032730837853, 0.007597769335947361, -0.21355902067854052, 0.18858776911459804, 0.1711681486206724, 0.03013840643052093, -0.05323654573215085, -0.2338202150828925, -0.18250130765388586, -0.19677979632673487, 0.010228252945162957, 0.24301368891454203, 0.18988697334313367, 0.0414190375938527, -0.1233526862955932, -0.19093205497210058, 0.004388185840558014, 0.18220771899239174, 0.061831159125244166, -0.07085625344462333, -0.17260351920631578, 0.18800414693837966, -0.16701018694922434, -0.08202281821986934, -0.06924295666471875, -0.1675650641165831, -0.12794488058136724, -0.0690327236016637, -0.07466141163556043, 0.162193863167685, -0.07442700941012957, 0.00967902623650192, 0.06471607465242223, 0.04681945632215115, 0.1487946452344747, -0.21888516906431746, 0.11166484366375198, 0.01843537064297685, 0.14372340609844145, -0.05136094628004058, 0.03789411878796029, 0.1354084084577843, 0.16793496440632968, 0.1609094504179077, 0.06550806294087612, 0.09365375327018251, 0.27797325666948447, 0.20520586602109694, -0.07791986790185258, -0.13616522892296687]
/architecture/structure/address./location/mailing_address/citytown	[0.10157810179191691, -0.15600942433379833, 0.10542762937917823, 0.2632346228313642, 0.07103618294947342, 0.029333408304459633, -0.05007469633145107, 0.0781550609609233, -0.05114585017062224, 0.05474126663388175, 0.2574319415661317, 0.02002726420668266, 0.031136558561286606, 0.3396301919943876, -0.07362683618685532, -0.012729913905162933, -0.15854098611030293, -0.15074434608954054, 0.01975067379130984, 0.30452212314945604, 0.12212891861713375, -0.04277285886582036, 0.20119150434870922, 0.015474936626688387, -0.15242596550691323, -0.05889595763777804, 0.2677515676428545, -0.09591567112878285, -0.2566583868950078, -0.12981121189458023, 0.01206660344077576, 0.04662293803070268, 0.24500143965024757, 0.13399547743085052, 0.048516768013538186, -0.15846930275962445, -0.027164866917330267, 0.03962840910818802, 0.09605347903364017, 0.06856812481440738, 0.22601342125926915, 0.10061270073578482, -0.11592765427932869, -0.1167879118781003, 0.12468960749134583, -0.025175543635039314, 0.13581567638681488, 0.07746068475005596, 0.03797890566382042, -0.1819574984994692]
/base/popstra/religion/membership./base/popstra/religion_choice/member	[0.15752348550163048, 0.007423874245657068, -0.12992533265702733, -0.1493362459701636, 0.006773993286261464, 0.12579247209754515, -0.23517538732476748, -0.15152537179264822, -0.02452125487932481, 0.15624239208216387, 0.053694526842303546, 0.04457730864152921, -0.0043542669149025616, -0.02812737937780303, 0.03403832937282907, -0.09113746016139741, -0.05868122367008269, -0.147303271455941, -0.06550468955607308, -0.1644398954514156, 0.06836761512756671, 0.1693550944115797, 0.09998181786234589, 0.1711104563075853, 0.08674620371210214, 0.22965032219862322, -0.12077479368971177, 0.3112395704992744, -0.1413895236316703, -0.07604644660488154, 0.10613102297900914, -0.32575594680754305, -0.20791447818711292, -0.23270103587877505, -0.008054345610739713, 0.029926138845958693, -0.1490967708232883, -0.0056777117346068825, 0.024465286284711566, 0.12809703326745647, 0.046146681512630225, 0.006292359595048883, 0.27658602393195353, -0.17655107717437524, 0.014835596160454984, 0.13370894406240805, 0.21269035550768284, -0.030018988193423152, -0.19082281200907575, 0.09786738350844472]
/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/position	[0.1325811111770951, -0.152524929686634, 0.09167177070466902, 0.35662956511981647, 0.031158453685042567, -0.17941424697122424, 0.13235373013411825, -0.019701088720910247, 0.03828894860701798, 0.01039922596351989, -0.11145371497044257, -0.045007587987733584, -0.02099347050289272, -0.153656891544469, -0.029091926139194698, -0.16346545354981462, -0.04998511967175076, 0.17493268762156608, 0.029259388922794793, -0.14703850532173857, 0.14853027610134847, 0.15123361605939686, -0.0090919506258436, 0.05562389767260577, 0.06997987559513323, 0.013892665769105318, -0.004167947296162163, -0.015411929447722711, -0.049126523800294475, 0.022386802044916033, 0.10412448519342499, 0.014976718205066634, -0.08076879099490276, -0.0921595466392896, 0.38060406518817075, 0.004554270943116263, 0.17508632525023757, 0.1829115887121732, -0.23126489695377125, 0.2228471069764512, -0.10283434942328479, -0.13917775346699607, 0.1865962499758939, 0.0741871369143989, -0.04475448663935394, 0.3610672756319337, -0.03284468606361598, -0.12326600138644178, 0.17177957221799334, -0.079229953488493]
/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office	[-0.043517579005094655, -0.25808221037399265, -0.23354705954653493, -0.044763476228403716, -0.0030218901718246883, 0.041940009998478446, 0.04122562919357654, -0.19753011951226, 0.08559696377891896, 0.12097582954332918, 0.019684220198732887, -0.09276875040349473, 0.23021089515323165, -0.026300690684316615, -0.13461851288745819, 0.02770593299928238, -0.04266229347212537, -0.052650697286863876, -0.10870684002439869, -0.11873531468472948, 0.06660262613311047, -0.16823970264245425, 0.057816466733662995, 0.13443302385306988, -0.029266931800155643, -0.15102849819236028, 0.09589445191966255, 0.3327370615885719, 0.24509039661665016, -0.1249649389966304, 0.17519728534270057, -0.030094677717208907, -0.23908573958069282, 0.2767669245549073, -0.1039725169806938, 0.03702478138286248, -0.05514309230306527, -0.2077936630601431, -0.02929375662686842, 0.04316149074798282, 0.17230066535628005, 0.11209522490984118, 0.07662591424901867, 0.13980178371076207, -0.019676389248671954, 0.03512289014767285, 0.09522560618325907, -0.23166298375403355, -0.010070075984234202, 0.2576782023363865]
/computer/programming_language/influenced_by	[-0.034913843236721274, 0.06918322952418549, 0.2446666311870572, 0.0589761405613657, -0.08678715963684995, 0.026259939372606306, -0.061672491031978846, 0.14477223481427207, 0.051056564465730446, -0.29197241823748427, 0.0528175055102625, -0.030712182046000968, 0.23919275893123768, -0.019368651873971642, -0.11632727432577133, 0.3440926052968978, 0.19136327848837098, 0.06021551316726584, 0.017155583184004643, 0.023020387970675994, 0.04532760118716819, -0.016028153206012023, 0.033554123907492954, 0.11537056539161135, -0.3019471197073957, -0.1880670150573904, -0.02525441798192476, 0.2589154922408777, -0.18123931397263407, -0.15334517162590333, 0.17038546263346796, -0.029641327812797012, 0.06225979701995654, 0.09766160860078542, 0.06753677527875754, -0.008493060178547507, -0.25333938560985564, -0.20061739115139618, 0.05925602754624323, 0.10144383643699573, -0.06762049222638859, 0.28023597185697346, 0.0019984321504087493, 0.12118266669845858, 0.1075028288728977, 0.057367652009715615, -0.011289470245161935, 0.076372901447465, 0.15208638053353002, -0.01570116154322615]
/base/folklore/mythology/mythical_creatures	[-0.21710570527207237, 0.2385335410218692, 0.0163757456128046, 0.16639148697667036, -0.08357602647439377, -0.1275628379083549, 0.07969397652857986, 0.11036739306191141, 0.2706967152025024, -0.01930792099569493, 0.1022593886820381, 0.08843546119102114, -0.03830806421424995, 0.05624390737380753, -0.20944522956724282, 0.07762735264488038, 0.0075354214610901605, 0.13350091997763067, -0.04564568948450022, 0.025783694799946102, 0.08321059884233728, 0.1758508715264618, 0.1774009483232529, -0.1292489754218282, 0.07533203851890631, -0.2067681391620391, -0.1398845904419075, -0.17020971118481407, 0.20876041762583944, -0.14241632889268244, -0.1225084823339259, 0.19606061033663733, -0.256935398047458, 0.17766194357974532, -0.20639043014227473, 0.15032274588746938, 0.126969074090506, 0.07366288700633579, 0.06767382420734927, 0.03443284864104248, 0.18820786516534954, 0.2452946161175079, -0.1921897885774518, -0.15774536761401187, 0.0004448849392775464, 0.04227710349802723, 0.0053750233891550845, 0.07774500685838155, 0.05891451127314877, -0.0034224398044305814]
/fictional_universe/fictional_character/species	[0.10611003961888123, -0.15423067250840797, -0.1536497939805095, -0.18421873355024154, -0.14552344306983486, 0.011801451340864032, -0.10173896049996964, -0.22566763690562436, -0.18549063575791314, -0.1294943511799537, -0.1269308069840589, 0.03703003334802077, -0.03965148432612347, -0.2509155145991013, 0.183533749711712, 0.17346294476938676, -0.16958097936824273, 0.05885712269174227, 0.21386666077557168, -0.13086506748030444, -0.1591988276161343, 0.14551869215535707, -0.11253760730848572, 0.19170037165115836, 0.046861005235493004, -0.003470350879553008, -0.0780474657785069, 0.20261947154343213, -0.042819594512096944, -0.2671898436318939, 0.018728619627451423, 0.017260240225218944, -0.12595889419829254, 0.032748378142343444, -0.15423848000227913, -0.21290695826521921, 0.02657305888075027, 0.0151382837887719, 0.08458513762806971, -0.11183254452514552, 0.05301088008113504, 0.1522059458178281, -0.0973959997654367, 0.2589431353601104, -0.2268597278990171, -0.12322958005975056, 0.11833257748750203, 0.02770344001566972, -0.08393748781250852, -0.12637865849838928]
/cvg/game_character/games./cvg/game_performance/game	[-0.16735054029420632, 0.021717570285022924, 0.045605200996289355, -0.15360555676949506, 0.07734168725343293, -0.06455170398014656, -0.24320199889332506, -0.09862511686968412, -0.033936887913916816, -0.23463223295215158, -0.03764066072598047, 0.08232531436987686, 0.07084957817078942, -0.085197311786622, -0.24737423428768304, 0.28036358697747094, 0.1772099885612837, -0.1340720440584143, -0.24845844871766926, -0.2081977459246529, -0.2520199037426388, -0.09596847873952981, 0.2539464208415753, 0.09888785392491689, -0.23528985787886456, -0.11401663725755337, -0.059052020456055065, -0.0411362613881743, -0.11812748858912175, 0.14823367311845984, -0.001985378431642829, 0.13787027203339364, 0.09527859812902693, 0.07210714443819911, 0.06379901346034082, -0.11285025039811854, 0.18797511579013113, -0.05965702403183098, 0.013043207317191947, 0.16434493706766265, -0.009546411891783221, 0.22095429167905015, 0.029642356443367823, 0.1570821671801193, -0.13884927492805327, -0.054071103149462396, -0.1251616738594746, -0.015802756212097948, -0.10216681855178862, 0.01565619943487841]
/education/field_of_study/students_majoring./education/education/minor	[0.11184162191974133, 0.04933257201565922, -0.02131813030580781, 0.0780111049702075, 0.006765687809151837, -0.08466922850647692, -0.2777564750080089, 0.066764537342683, 0.06440966586843383, 0.04450411250557115, -0.1487406669979269, 0.07719482707879187, -0.23571747675423171, -0.20704348737902023, -0.06369026480974946, -0.13032359766686755, -0.03808070511545709, -0.2989294970942441, -0.13679861717199598, -0.04818990101210418, -0.25977480502905737, 0.41061429756706347, 0.16440656537832213, -0.014298663727251344, 0.04047410897493973, -0.05061967500842459, 0.06808852328608729, -0.024657700773187474, -0.0019619962378040682, 0.04090283096374026, -0.0560529424844309, -0.0496407987152732, 0.11542129491798768, 0.2382435708223083, -0.044811143455557284, 0.03945499180923418, -0.1334676626150074, -0.24400642249266535, -0.04736563665647304, 0.04340944773844607, -0.299921362508946, 0.04184303811579785, -0.007355453418153786, 0.08850005224445069, -0.04337548017715088, 0.176468010508047, -0.07468379837790845, 0.11527436384123145, 0.016695102269628833, 0.19296660120403353]
/sports/sports_team/roster./american_football/football_historical_roster_position/player	[-0.31398755424560604, -0.027527995092360733, -0.44877930384090814, -0.003341526679058101, -0.08538172720301682, -0.034470661020114965, -0.22374807351603274, 0.05825552393449762, -0.05370110914463259, -0.07559176621545614, 0.06861247277480546, -0.021070063165340224, -0.145816954236121, -0.0919815198467116, 0.21223598974746324, 0.06952436942721275, 0.05984749437473284, -0.004730866552939909, -0.11615069963998732, -0.11820694089238275, -0.22259354935326395, 0.05102844374011621, 0.11196752084918982, -0.16863810715001518, -0.15896381746070506, 0.0018521334805947126, 0.07805841372809424, 0.11806659120445206, 0.024371672037697186, -0.08775537117111686, 0.18883812997290808, -0.058025951463233, 0.10956296473889675, -0.018342782080375424, 0.005775708174862158, -0.24035688271435998, 0.0837866607052523, 0.04954782596320014, -0.06153467372880292, 0.06880068267468284, 0.004431918113300261, 0.04490368735146533, -0.07948185072888621, -0.08631824024432215, -0.1452429368775321, -0.10353896797890014, 0.0019509297700799064, 0.18380707818993922, 0.31347740987571104, 0.243544593214917]
/people/cause_of_death/includes_causes_of_death	[0.23642731844032483, 0.004186594417646543, -0.13534982559328246, 0.15467187396545753, -0.015149662693211148, 0.006196108564508902, 0.07830763814568337, 0.010601921217315138, 0.020314472813276835, -0.0016269285722275602, 0.0011078270994427904, 0.10133344410342163, -0.1434470585044851, 0.12523015511313293, -0.17596472007749034, -0.03735539384544329, -0.011229892187621727, -0.02539270074466819, 0.05641883074110538, -0.10261963887019614, 0.013469587976639072, 0.15009649693289456, -0.12961239681717476, 0.10687325609675999, 0.35131362327680593, 0.09603729322376177, 0.09635047118767665, -0.28947338488960667, 0.41696595479740567, 0.15788440314643631, 0.10029215123483738, -0.02657560334602865, -0.0415012765449735, 0.025716541904933592, 0.04036619837274758, -0.07227572214158749, 0.04547334638864754, -0.1180528135436118, -0.16289974718967043, -0.08564201669832242, 0.10655243125360733, 0.09423496447695164, 0.20829346724317793, 0.0775409547913884, 0.3325215144564918, -0.1830593324985397, 0.10625692655508259, 0.026573946150917217, -0.08835035520448924, -0.1506828352429428]
/base/onephylogeny/type_of_thing/includes	[-0.16774916982716795, 0.014295316464439062, -0.04787975104135643, -0.029310039983632272, 0.1665829967856012, -0.07529260472158018, 0.12360472770849942, -0.17605984022122412, -0.1540800800054762, 0.002730925488683116, 0.1320200584710385, 0.18471144971365744, 0.0032318314207385396, -0.16148356152799326, 0.1298453083088848, 0.21227950107891996, 0.14468565506521308, -0.26261659984041336, 0.06523533475427302, 0.14168077385274283, -0.1441962418669693, -0.12791233957451206, 0.20079702413144962, 0.16809718828507803, 0.09156335756511003, -0.0570573167754437, -0.22999853052633823, 0.1259711365698535, -0.078349182748457, -0.09533051748447617, 0.17761802570459684, -0.0027692988195431607, 0.05512955682768186, -0.2557201540209609, 0.128027700274293, 0.14042152051730084, -0.0840866701043903, 0.17414528321028247, 0.2996677980829986, 0.026494992213955137, 0.00936616906263266, 0.024411123455141518, -0.039839273563548494, -0.10813062560563302, 0.05775615324608933, -0.26621440002585794, -0.12365419534088846, -0.15115590460450173, -0.1385456054944464, 0.02026497356941711]
/sports/sports_team/roster./basketball/basketball_roster_position/player	[-0.13620745318147692, -0.2172711609418957, -0.07746159915496717, 0.17835298306244154, -0.21653049005098976, -0.1997900328178432, -0.06945394942333746, -0.03644779746604846, 0.15888111949812295, -0.050431026085865235, 0.26714050919746507, -0.08296183305499914, 0.009065658590803398, -0.06426602854810366, 0.08189301192592542, 0.07107821205603462, -0.18793798120516328, -0.058471560546666, -0.05020348606250223, -0.11093468192788564, 0.01457406844132332, 0.0309302945936057, -0.11299025491172074, -0.13538817122072078, -0.14190332145974538, -0.005941043179413007, 0.15664733278365595, 0.07155178890398958, -0.23023714064799466, -0.1311582894967501, 0.028843485775969714, -0.09150188555393392, 0.09474145445258858, 0.05906281629600222, 0.12508716048671756, 0.2599545506153902, 0.18411699195241638, -0.16241776465859523, 0.03487575466388523, 0.12450387108920506, 0.029415479813989818, 0.054388630443319354, 0.1669550427718841, 0.010653759541512285, -0.23943551691903292, 0.3454610291286045, -0.06288501426541247, 0.18878922991607258, 0.19474453305986344, 0.08778272123589628]
/film/film/runtime./film/film_cut/type_of_film_cut	[-0.21989870152089014, 0.10340347359514088, 0.0389911735219314, 0.1846777602284456, 0.1272805986276644, -0.0845051343386726, 0.13298591628011988, 0.14654964665316134, 0.1577657847455682, 0.18689804510268246, -0.06029432778983411, 0.1569201454137554, -0.1463681863014129, 0.06901431770460825, -0.13177133803625457, -0.041316186678375576, -0.004046474852635785, 0.13157128523480363, -0.14166562496677454, -0.19305224981308428, -0.16807463951347673, 0.1251203659729406, -0.18648632134942422, 0.08584126100628285, 0.22843194118003052, 0.006836140726772061, 0.18544778201204007, -0.11100005437380601, -0.041856579987626735, 0.00039190098062154326, -0.16638166643786467, 0.20423359385539183, -0.1854193849304537, 0.10550746218863741, 0.15324960514625907, 0.09257334551218967, 0.01993638995654725, 0.19832294217681898, 0.17314239090622158, -0.004079031131846301, -0.10685739409784677, 0.21337547393299167, -0.08627275716507962, -0.05128907578128708, 0.20247962105249628, 0.018529031263479507, -0.04613224696880937, -0.0852272814249283, -0.2622903027099591, -0.21175630498784928]
/astronomy/star_system/planetary_system	[0.056648508199399025, -0.30636876195592094, -0.16432107775451096, -0.1375342147092138, -0.054310075146887606, -0.1088752460057339, 0.03917864062666249, 0.17175685414496267, 0.008087909329297021, -0.25978670451762226, -0.039548658989075676, -0.06282400511269809, -0.17411067571152727, 0.2606829776062747, -0.16852455101078362, -0.03253593064610033, -0.22302147615176557, -0.04089598937366332, -0.13109062877725483, 0.330526395474047, 0.022632736166942957, -0.03212198548569759, 0.1478376658752702, -0.05241196680691844, 0.11544337631552233, 0.08003755684218791, 0.11528184857510755, 0.045104837242390866, -0.23713249175910822, 0.08249499628247693, 0.1179071212531873, 0.031764323070170616, -0.013167315805018818, -0.18542522886512808, 0.07494707942323398, 0.04227793004764423, 0.18221235217700352, -0.09968081643707909, -0.1675246378147848, -0.047572462157890294, 0.04927966578376356, 0.08143744255693701, 0.2133748888245745, 0.09814999575891312, -0.05310755298626659, -0.17168830274836935, 0.1525447027480234, -0.005426260237251817, -0.16112939753064293, 0.17937216174945628]
